Timestamp,Number of Pixels in Range,food?
2023-06-29 14:01:18.551456,340,empty
2023-06-29 14:01:18.614483,328,empty
2023-06-29 14:01:18.682497,350,empty
2023-06-29 14:01:18.767186,356,empty
2023-06-29 14:01:18.831111,322,empty
2023-06-29 14:01:18.901476,384,empty
2023-06-29 14:01:18.962643,366,empty
2023-06-29 14:01:19.040269,332,empty
2023-06-29 14:01:19.127366,344,empty
2023-06-29 14:01:19.208596,324,empty
2023-06-29 14:01:19.285448,358,empty
2023-06-29 14:01:19.371929,370,empty
2023-06-29 14:01:19.469240,338,empty
2023-06-29 14:01:19.534848,342,empty
2023-06-29 14:01:19.620751,366,empty
2023-06-29 14:01:19.695302,346,empty
2023-06-29 14:01:19.784356,342,empty
2023-06-29 14:01:19.850864,348,empty
2023-06-29 14:01:19.942312,344,empty
2023-06-29 14:01:20.007955,346,hand
2023-06-29 14:01:20.088454,360,hand
2023-06-29 14:01:20.165723,330,hand
2023-06-29 14:01:20.266667,330,hand
2023-06-29 14:01:20.348861,322,hand
2023-06-29 14:01:20.431228,336,hand
2023-06-29 14:01:21.057800,287,hand
2023-06-29 14:01:21.095436,1408,hand
2023-06-29 14:01:21.138137,2701,hand
2023-06-29 14:01:21.200268,6729,hand
2023-06-29 14:01:21.214905,6859,hand
2023-06-29 14:01:21.258863,7008,hand
2023-06-29 14:01:21.318229,7330,hand
2023-06-29 14:01:21.374078,7306,hand
2023-06-29 14:01:21.429283,7244,hand
2023-06-29 14:01:21.484898,7292,hand
2023-06-29 14:01:21.531371,7228,hand
2023-06-29 14:01:21.590731,7336,hand
2023-06-29 14:01:21.647404,7006,hand
2023-06-29 14:01:21.695477,6844,hand
2023-06-29 14:01:21.738795,6758,hand
2023-06-29 14:01:21.801939,6522,hand
2023-06-29 14:01:21.868107,6958,hand
2023-06-29 14:01:21.913209,7118,hand
2023-06-29 14:01:21.974738,7250,hand
2023-06-29 14:01:22.019660,7240,hand
2023-06-29 14:01:22.081613,7010,hand
2023-06-29 14:01:22.146818,6852,hand
2023-06-29 14:01:22.188662,6892,hand
2023-06-29 14:01:22.252214,6902,hand
2023-06-29 14:01:22.314066,7000,hand
2023-06-29 14:01:22.387164,6812,hand
2023-06-29 14:01:22.444619,7019,hand
2023-06-29 14:01:22.528190,7175,hand
2023-06-29 14:01:22.605344,7087,hand
2023-06-29 14:01:22.688967,6894,hand
2023-06-29 14:01:22.770453,6410,hand
2023-06-29 14:01:22.855357,5672,hand
2023-06-29 14:01:22.938674,4860,hand
2023-06-29 14:01:23.047508,3704,hand
2023-06-29 14:01:23.750687,1524,hand
2023-06-29 14:01:23.817954,2884,hand
2023-06-29 14:01:23.855152,2325,hand
2023-06-29 14:01:23.919803,2893,hand
2023-06-29 14:01:23.935508,2874,hand
2023-06-29 14:01:23.977215,2944,hand
2023-06-29 14:01:24.022914,2905,hand
2023-06-29 14:01:24.059303,4084,hand
2023-06-29 14:01:24.125706,4166,hand
2023-06-29 14:01:24.179860,4054,hand
2023-06-29 14:01:24.239633,4090,hand
2023-06-29 14:01:24.321622,4084,hand
2023-06-29 14:01:24.387945,4162,hand
2023-06-29 14:01:24.437864,4124,hand
2023-06-29 14:01:24.504906,4120,hand
2023-06-29 14:01:24.571091,4134,hand
2023-06-29 14:01:24.631341,4102,hand
2023-06-29 14:01:24.703416,4160,hand
2023-06-29 14:01:24.776148,4166,hand
2023-06-29 14:01:24.844657,4166,hand
2023-06-29 14:01:24.909579,4154,hand
2023-06-29 14:01:24.977670,4118,hand
2023-06-29 14:01:25.046713,4116,food
2023-06-29 14:01:25.112823,4128,food
2023-06-29 14:01:25.174829,4132,food
2023-06-29 14:01:25.390094,4124,food
2023-06-29 14:01:26.942004,3137,food
2023-06-29 14:01:27.006824,3119,food
2023-06-29 14:01:27.105765,3068,food
2023-06-29 14:01:27.175683,3161,food
2023-06-29 14:01:27.191028,3140,food
2023-06-29 14:01:27.234512,3148,food
2023-06-29 14:01:27.262654,3166,food
2023-06-29 14:01:27.292427,3162,food
2023-06-29 14:01:27.325361,4144,food
2023-06-29 14:01:27.367248,4156,food
2023-06-29 14:01:27.412082,4140,food
2023-06-29 14:01:27.459977,4172,food
2023-06-29 14:01:27.506580,4136,food
2023-06-29 14:01:27.550094,4182,food
2023-06-29 14:01:27.596694,4170,food
2023-06-29 14:01:27.662136,4196,food
2023-06-29 14:01:27.715041,4226,food
2023-06-29 14:01:27.773264,4166,food
2023-06-29 14:01:27.859450,4220,food
2023-06-29 14:01:27.931797,4212,food
2023-06-29 14:01:28.015258,4124,food
2023-06-29 14:01:28.064897,4172,food
2023-06-29 14:01:28.157552,4148,food
