Timestamp,Number of Pixels in Range,food?
2023-07-07 15:09:45.598138,4793,hand
2023-07-07 15:09:45.653645,4739,hand
2023-07-07 15:09:45.670732,4593,hand
2023-07-07 15:09:45.737450,4759,hand
2023-07-07 15:09:45.793803,4753,hand
2023-07-07 15:09:45.812642,4745,hand
2023-07-07 15:09:45.872987,4782,hand
2023-07-07 15:09:45.890733,4802,hand
2023-07-07 15:09:45.943051,4731,hand
2023-07-07 15:09:45.962299,4743,hand
2023-07-07 15:09:45.982303,4726,hand
2023-07-07 15:09:46.003186,4733,food
2023-07-07 15:09:46.021147,4773,food
2023-07-07 15:09:46.057121,4734,food
2023-07-07 15:09:46.075255,4663,food
2023-07-07 15:09:46.231917,4712,food
2023-07-07 15:09:46.292996,4651,food
2023-07-07 15:09:46.363222,4653,food
2023-07-07 15:09:46.428946,4715,food
2023-07-07 15:09:46.529185,4695,food
2023-07-07 15:09:46.618128,4710,food
2023-07-07 15:09:46.701737,4738,food
2023-07-07 15:09:46.799278,4655,food
2023-07-07 15:09:47.546122,4610,food
2023-07-07 15:09:47.641494,4715,food
2023-07-07 15:09:47.799558,4717,food
2023-07-07 15:09:47.814560,4709,food
2023-07-07 15:09:47.923175,4743,food
2023-07-07 15:09:47.992755,4745,food
2023-07-07 15:09:48.057120,4615,food
2023-07-07 15:09:48.121440,4638,food
2023-07-07 15:09:48.148197,4708,food
2023-07-07 15:09:48.203397,4714,food
2023-07-07 15:09:48.252601,4713,food
2023-07-07 15:09:48.298884,4684,food
2023-07-07 15:09:48.361348,4695,food
2023-07-07 15:09:48.379226,4737,food
2023-07-07 15:09:48.536450,4629,food
2023-07-07 15:09:48.606192,4721,food
2023-07-07 15:09:48.666092,4715,food
2023-07-07 15:09:50.628406,4723,food
2023-07-07 15:09:50.644521,4714,food
2023-07-07 15:09:50.748293,4695,food
2023-07-07 15:09:50.825852,4756,food
2023-07-07 15:09:50.892616,4741,food
2023-07-07 15:09:50.972949,4727,food
2023-07-07 15:09:51.006968,4799,food
2023-07-07 15:09:51.041690,4698,food
2023-07-07 15:09:51.057395,4700,food
2023-07-07 15:09:51.075388,4692,food
2023-07-07 15:09:51.091721,4657,food
2023-07-07 15:09:51.113659,4722,food
2023-07-07 15:09:51.264879,4723,food
2023-07-07 15:09:51.322795,4724,food
2023-07-07 15:09:51.386021,4745,food
2023-07-07 15:09:51.565179,4691,food
2023-07-07 15:09:53.318586,4808,food
2023-07-07 15:09:53.434993,4744,food
2023-07-07 15:09:53.450323,4703,food
2023-07-07 15:09:53.561881,4702,food
2023-07-07 15:09:53.626646,4732,food
2023-07-07 15:09:53.699480,4736,food
2023-07-07 15:09:53.768022,4704,food
2023-07-07 15:09:53.797601,4670,food
2023-07-07 15:09:53.854230,4758,food
2023-07-07 15:09:53.874813,4815,food
2023-07-07 15:09:53.893214,4758,food
2023-07-07 15:09:53.910365,4773,food
2023-07-07 15:09:53.928435,4751,food
2023-07-07 15:09:53.947189,4717,food
2023-07-07 15:09:53.964675,4693,food
2023-07-07 15:09:53.981528,4715,food
2023-07-07 15:09:54.005161,4709,food
2023-07-07 15:09:54.024173,4719,food
2023-07-07 15:09:54.044929,4691,food
2023-07-07 15:09:54.064419,4698,food
2023-07-07 15:09:54.083985,4704,food
2023-07-07 15:09:54.126540,4764,food
2023-07-07 15:09:54.146341,4740,food
2023-07-07 15:09:54.164685,4778,food
2023-07-07 15:09:54.183980,4706,food
2023-07-07 15:09:54.258853,4720,food
2023-07-07 15:09:54.277601,4697,food
2023-07-07 15:09:54.438876,4733,food
2023-07-07 15:09:54.504731,4739,food
2023-07-07 15:09:54.570414,4687,food
2023-07-07 15:09:54.636461,4729,food
2023-07-07 15:09:54.736547,4719,food
2023-07-07 15:09:54.833833,4694,food
2023-07-07 15:09:54.926967,4728,food
2023-07-07 15:09:56.817308,4703,food
2023-07-07 15:09:56.951304,4716,food
2023-07-07 15:09:57.055554,4748,food
2023-07-07 15:09:57.225513,4711,food
2023-07-07 15:09:57.430486,4786,food
2023-07-07 15:09:57.794975,4651,food
2023-07-07 15:09:58.025243,4670,hand
2023-07-07 15:09:58.289811,4702,hand
2023-07-07 15:09:58.357740,4678,hand
2023-07-07 15:09:58.425885,4657,hand
2023-07-07 15:09:58.562953,4692,hand
2023-07-07 15:09:58.583361,4657,hand
2023-07-07 15:09:58.633612,4512,hand
2023-07-07 15:09:58.719060,4616,hand
2023-07-07 15:09:58.791407,4636,hand
2023-07-07 15:09:58.860047,4835,hand
2023-07-07 15:09:58.946253,4835,hand
2023-07-07 15:09:58.999716,4848,hand
2023-07-07 15:09:59.067099,5142,hand
2023-07-07 15:09:59.139736,4876,hand
2023-07-07 15:09:59.198626,4812,hand
2023-07-07 15:09:59.265927,3973,hand
2023-07-07 15:09:59.335940,4241,hand
2023-07-07 15:09:59.406103,5778,hand
2023-07-07 15:09:59.486216,6793,hand
2023-07-07 15:09:59.580862,7024,hand
2023-07-07 15:09:59.650048,7303,hand
2023-07-07 15:09:59.733279,7736,hand
2023-07-07 15:09:59.838874,7718,hand
2023-07-07 15:09:59.910754,7782,hand
2023-07-07 15:09:59.988189,7650,hand
2023-07-07 15:10:00.078108,7515,hand
2023-07-07 15:10:00.173404,7298,hand
2023-07-07 15:10:00.250984,7107,hand
2023-07-07 15:10:00.378990,6326,hand
2023-07-07 15:10:00.911444,4623,hand
2023-07-07 15:10:00.976464,1968,hand
2023-07-07 15:10:01.037183,1890,hand
2023-07-07 15:10:01.093841,1946,hand
2023-07-07 15:10:01.139453,1907,hand
2023-07-07 15:10:01.198126,1901,hand
2023-07-07 15:10:01.250801,1914,hand
2023-07-07 15:10:01.300662,1882,hand
2023-07-07 15:10:01.351036,1883,hand
2023-07-07 15:10:01.409991,1920,hand
2023-07-07 15:10:01.475752,1917,hand
2023-07-07 15:10:01.527812,1927,hand
2023-07-07 15:10:01.599135,1919,hand
2023-07-07 15:10:01.676053,1836,hand
2023-07-07 15:10:01.747306,1935,hand
2023-07-07 15:10:01.805509,1908,hand
2023-07-07 15:10:01.880424,1923,hand
2023-07-07 15:10:01.969873,1860,hand
2023-07-07 15:10:02.060426,1912,empty
2023-07-07 15:10:02.114767,1943,empty
2023-07-07 15:10:02.221167,1903,empty
2023-07-07 15:10:02.314864,1904,empty
2023-07-07 15:10:02.516864,1877,empty
2023-07-07 15:10:02.536192,1906,empty
2023-07-07 15:10:02.549541,1915,empty
2023-07-07 15:10:02.650274,1884,empty
2023-07-07 15:10:02.664327,1915,empty
2023-07-07 15:10:02.677660,1957,empty
2023-07-07 15:10:02.691155,1934,empty
2023-07-07 15:10:02.704586,1902,empty
2023-07-07 15:10:02.728950,1963,empty
2023-07-07 15:10:02.745132,1836,empty
