Timestamp,Number of Pixels in Range,food?
2023-06-29 13:55:52.719872,0,empty
2023-06-29 13:55:52.788665,0,empty
2023-06-29 13:55:52.869307,0,empty
2023-06-29 13:55:52.979149,0,empty
2023-06-29 13:55:53.042805,0,empty
2023-06-29 13:55:53.105505,0,empty
2023-06-29 13:55:53.171547,0,empty
2023-06-29 13:55:53.254045,0,empty
2023-06-29 13:55:53.325137,0,empty
2023-06-29 13:55:53.410489,0,empty
2023-06-29 13:55:53.488644,0,empty
2023-06-29 13:55:53.580483,0,empty
2023-06-29 13:55:53.659580,0,empty
2023-06-29 13:55:53.724445,0,empty
2023-06-29 13:55:53.819716,0,empty
2023-06-29 13:55:53.892297,0,empty
2023-06-29 13:55:54.002647,0,empty
2023-06-29 13:55:54.093380,0,empty
2023-06-29 13:55:54.729941,0,empty
2023-06-29 13:55:54.789715,0,empty
2023-06-29 13:55:54.820418,0,empty
2023-06-29 13:55:54.850968,0,empty
2023-06-29 13:55:54.863793,0,empty
2023-06-29 13:55:54.895173,0,empty
2023-06-29 13:55:54.948468,0,empty
2023-06-29 13:55:54.997549,0,empty
2023-06-29 13:55:55.048757,0,empty
2023-06-29 13:55:55.098803,0,empty
2023-06-29 13:55:55.151200,0,empty
2023-06-29 13:55:55.200869,0,empty
2023-06-29 13:55:55.271052,0,empty
2023-06-29 13:55:55.321609,0,empty
2023-06-29 13:55:55.390750,0,empty
2023-06-29 13:55:55.439657,0,empty
2023-06-29 13:55:55.531754,0,empty
2023-06-29 13:55:55.585999,0,empty
2023-06-29 13:55:55.657707,0,empty
2023-06-29 13:55:55.722744,0,empty
2023-06-29 13:55:55.789707,0,empty
2023-06-29 13:55:55.856820,0,empty
2023-06-29 13:55:55.930788,0,empty
2023-06-29 13:55:55.996879,0,empty
2023-06-29 13:55:56.069305,0,empty
2023-06-29 13:55:56.145237,0,empty
2023-06-29 13:55:56.209751,0,empty
2023-06-29 13:55:56.276803,0,empty
2023-06-29 13:55:56.346987,0,empty
2023-06-29 13:55:56.462697,0,empty
2023-06-29 13:55:56.515349,0,empty
2023-06-29 13:55:56.598525,0,empty
2023-06-29 13:55:56.685839,0,empty
2023-06-29 13:55:56.776854,0,empty
2023-06-29 13:55:56.847483,0,empty
2023-06-29 13:55:56.915365,0,empty
2023-06-29 13:55:57.025862,0,hand
2023-06-29 13:55:57.110707,0,hand
2023-06-29 13:55:57.181613,1459,hand
2023-06-29 13:55:57.293889,2226,hand
2023-06-29 13:55:57.881203,4034,hand
2023-06-29 13:55:57.955198,5042,hand
2023-06-29 13:55:57.984945,5525,hand
2023-06-29 13:55:58.015507,6711,hand
2023-06-29 13:55:58.028847,6912,hand
2023-06-29 13:55:58.064942,8806,hand
2023-06-29 13:55:58.116081,8712,hand
2023-06-29 13:55:58.164751,8793,hand
2023-06-29 13:55:58.214121,8921,hand
2023-06-29 13:55:58.269893,9011,hand
2023-06-29 13:55:58.320907,9053,hand
2023-06-29 13:55:58.408588,9413,hand
2023-06-29 13:55:58.458622,9438,hand
2023-06-29 13:55:58.527009,9095,hand
2023-06-29 13:55:58.576506,8826,hand
2023-06-29 13:55:58.690960,8642,hand
2023-06-29 13:55:58.745094,8630,hand
2023-06-29 13:55:58.812873,8767,hand
2023-06-29 13:55:58.883654,8536,hand
2023-06-29 13:55:58.974765,8210,hand
2023-06-29 13:55:59.053978,8124,hand
2023-06-29 13:55:59.122888,7591,hand
2023-06-29 13:55:59.189995,7212,hand
2023-06-29 13:55:59.286826,7146,hand
2023-06-29 13:55:59.360712,5743,hand
2023-06-29 13:55:59.440108,5323,hand
2023-06-29 13:55:59.525859,6291,hand
2023-06-29 13:55:59.642815,7804,hand
2023-06-29 13:56:00.264373,6816,hand
2023-06-29 13:56:00.277240,6727,hand
2023-06-29 13:56:00.289159,5860,hand
2023-06-29 13:56:00.351888,5129,hand
2023-06-29 13:56:00.406182,5225,hand
2023-06-29 13:56:00.457648,4965,hand
2023-06-29 13:56:00.511493,4553,hand
2023-06-29 13:56:00.568887,4385,hand
2023-06-29 13:56:00.637318,4060,hand
2023-06-29 13:56:00.678620,1979,hand
2023-06-29 13:56:00.706663,3679,hand
2023-06-29 13:56:00.761314,3395,hand
2023-06-29 13:56:00.799540,1357,hand
2023-06-29 13:56:00.830902,3643,hand
2023-06-29 13:56:00.872623,1714,hand
2023-06-29 13:56:00.902548,3903,hand
2023-06-29 13:56:00.944725,2186,hand
2023-06-29 13:56:00.977030,5501,hand
2023-06-29 13:56:01.017620,4887,hand
2023-06-29 13:56:01.047147,7412,hand
2023-06-29 13:56:01.086203,5790,hand
2023-06-29 13:56:01.113498,7432,hand
2023-06-29 13:56:01.159447,5737,hand
2023-06-29 13:56:01.197306,7665,hand
2023-06-29 13:56:01.229505,5013,hand
2023-06-29 13:56:01.282009,4860,hand
2023-06-29 13:56:01.295072,4928,hand
2023-06-29 13:56:01.357959,4957,hand
2023-06-29 13:56:01.447877,8272,hand
2023-06-29 13:56:01.503536,8371,hand
2023-06-29 13:56:01.567209,8353,hand
2023-06-29 13:56:01.679769,8196,hand
2023-06-29 13:56:01.757927,7855,hand
2023-06-29 13:56:01.806799,6469,hand
2023-06-29 13:56:01.877409,1874,hand
2023-06-29 13:56:01.977871,1248,hand
2023-06-29 13:56:02.072421,1954,hand
2023-06-29 13:56:02.122044,2174,hand
2023-06-29 13:56:02.193838,2788,hand
2023-06-29 13:56:02.276558,2269,hand
2023-06-29 13:56:02.363316,1580,hand
2023-06-29 13:56:02.424945,920,hand
2023-06-29 13:56:02.486608,900,hand
2023-06-29 13:56:02.549493,322,hand
2023-06-29 13:56:02.635404,412,hand
2023-06-29 13:56:02.684652,224,hand
2023-06-29 13:56:02.744992,106,hand
2023-06-29 13:56:02.805497,58,hand
2023-06-29 13:56:02.892164,70,hand
2023-06-29 13:56:02.939154,98,hand
2023-06-29 13:56:03.006718,66,hand
2023-06-29 13:56:03.076438,0,hand
2023-06-29 13:56:03.143130,90,hand
2023-06-29 13:56:03.212414,198,hand
2023-06-29 13:56:03.279698,90,hand
2023-06-29 13:56:03.346936,242,hand
2023-06-29 13:56:03.417118,0,hand
2023-06-29 13:56:03.487097,44,hand
2023-06-29 13:56:03.548706,0,hand
2023-06-29 13:56:03.620466,64,hand
2023-06-29 13:56:03.693439,1555,hand
2023-06-29 13:56:03.759788,5854,hand
2023-06-29 13:56:03.833605,6142,hand
2023-06-29 13:56:03.906082,6158,hand
2023-06-29 13:56:03.979088,6181,hand
2023-06-29 13:56:04.053182,6142,food
2023-06-29 13:56:04.124440,6138,food
2023-06-29 13:56:04.219379,6140,food
2023-06-29 13:56:04.288872,6150,food
2023-06-29 13:56:04.356946,6146,food
2023-06-29 13:56:04.433199,6171,food
2023-06-29 13:56:04.517925,6135,food
2023-06-29 13:56:04.590662,6132,food
2023-06-29 13:56:04.676900,6180,food
2023-06-29 13:56:04.759652,6212,food
2023-06-29 13:56:04.850124,6270,food
2023-06-29 13:56:04.928755,6216,food
2023-06-29 13:56:05.038776,6216,food
2023-06-29 13:56:05.125512,6212,food
2023-06-29 13:56:05.743583,3261,food
2023-06-29 13:56:05.818193,3259,food
2023-06-29 13:56:05.841320,3262,food
2023-06-29 13:56:05.858556,3241,food
2023-06-29 13:56:05.931613,6200,food
2023-06-29 13:56:06.003866,6186,food
2023-06-29 13:56:06.071107,6178,food
2023-06-29 13:56:06.134129,6170,food
2023-06-29 13:56:06.185031,3283,food
2023-06-29 13:56:06.219930,6214,food
2023-06-29 13:56:06.271713,3295,food
2023-06-29 13:56:06.305562,6202,food
2023-06-29 13:56:06.352188,3327,food
2023-06-29 13:56:06.371463,3355,food
2023-06-29 13:56:06.405818,3320,food
2023-06-29 13:56:06.456788,3332,food
2023-06-29 13:56:06.472962,3376,food
2023-06-29 13:56:06.506072,3351,food
2023-06-29 13:56:06.521423,3341,food
2023-06-29 13:56:06.534323,3361,food
2023-06-29 13:56:06.555652,3329,food
2023-06-29 13:56:06.573848,3331,food
2023-06-29 13:56:06.590962,3337,food
2023-06-29 13:56:06.610458,3323,food
2023-06-29 13:56:06.720824,6238,food
2023-06-29 13:56:06.776317,6194,food
2023-06-29 13:56:06.828177,6209,food
2023-06-29 13:56:06.886133,6234,food
2023-06-29 13:56:06.936943,6250,food
2023-06-29 13:56:07.010348,6232,food
2023-06-29 13:56:07.088878,6204,food
2023-06-29 13:56:07.137213,6251,food
2023-06-29 13:56:07.203725,6239,food
2023-06-29 13:56:07.277912,6218,food
2023-06-29 13:56:07.361238,6221,food
2023-06-29 13:56:07.437036,6192,food
