Timestamp,Number of Pixels in Range,food?
2023-07-07 15:14:34.297837,10491,food
2023-07-07 15:14:34.383778,10492,food
2023-07-07 15:14:34.456152,10488,food
2023-07-07 15:14:34.523441,10489,food
2023-07-07 15:14:34.592735,10480,food
2023-07-07 15:14:34.728834,10488,food
2023-07-07 15:14:34.826516,10493,food
2023-07-07 15:14:35.710606,10487,hand
2023-07-07 15:14:35.910189,10491,hand
2023-07-07 15:14:35.942075,10488,hand
2023-07-07 15:14:35.996787,8545,hand
2023-07-07 15:14:36.056954,513,hand
2023-07-07 15:14:36.126078,252,hand
2023-07-07 15:14:36.183456,222,hand
2023-07-07 15:14:36.245190,231,hand
2023-07-07 15:14:36.324622,287,hand
2023-07-07 15:14:36.386731,205,hand
2023-07-07 15:14:36.442875,164,hand
2023-07-07 15:14:36.524468,249,hand
2023-07-07 15:14:36.601905,270,hand
2023-07-07 15:14:36.694861,250,hand
2023-07-07 15:14:36.768803,219,hand
2023-07-07 15:14:36.830649,177,hand
2023-07-07 15:14:36.915310,215,hand
2023-07-07 15:14:37.000730,201,hand
2023-07-07 15:14:37.106907,233,hand
2023-07-07 15:14:37.204761,296,hand
2023-07-07 15:14:38.028938,158,empty
2023-07-07 15:14:38.085218,182,empty
2023-07-07 15:14:38.160570,215,empty
2023-07-07 15:14:38.273359,208,empty
2023-07-07 15:14:38.314474,261,empty
2023-07-07 15:14:38.348367,163,empty
2023-07-07 15:14:38.400747,213,empty
2023-07-07 15:14:38.457603,191,empty
2023-07-07 15:14:38.523769,174,empty
2023-07-07 15:14:38.587417,199,empty
2023-07-07 15:14:38.637231,152,empty
2023-07-07 15:14:38.719510,221,empty
2023-07-07 15:14:38.794819,186,empty
2023-07-07 15:14:38.866622,197,empty
2023-07-07 15:14:38.925341,228,empty
2023-07-07 15:14:39.024666,227,empty
2023-07-07 15:14:39.097318,237,empty
2023-07-07 15:14:39.177537,217,empty
2023-07-07 15:14:39.351395,235,empty
2023-07-07 15:14:40.334396,191,hand
2023-07-07 15:14:40.368731,219,hand
2023-07-07 15:14:40.405912,228,hand
2023-07-07 15:14:40.439814,279,hand
2023-07-07 15:14:40.453510,229,hand
2023-07-07 15:14:40.503605,147,hand
2023-07-07 15:14:40.555181,178,hand
2023-07-07 15:14:40.612679,237,hand
2023-07-07 15:14:40.672077,217,hand
2023-07-07 15:14:40.728760,239,hand
2023-07-07 15:14:40.781719,191,hand
2023-07-07 15:14:40.861089,220,hand
2023-07-07 15:14:40.953992,254,hand
2023-07-07 15:14:41.008207,219,hand
2023-07-07 15:14:41.092519,138,hand
2023-07-07 15:14:41.176678,210,hand
2023-07-07 15:14:41.299985,215,hand
2023-07-07 15:14:41.384835,251,hand
2023-07-07 15:14:41.888018,1874,hand
2023-07-07 15:14:41.896217,2450,hand
2023-07-07 15:14:41.981133,6138,hand
2023-07-07 15:14:42.045555,6417,hand
2023-07-07 15:14:42.106640,6303,hand
2023-07-07 15:14:42.153582,6889,hand
2023-07-07 15:14:42.210609,6767,hand
2023-07-07 15:14:42.293260,6787,hand
2023-07-07 15:14:42.310657,6740,hand
2023-07-07 15:14:42.363047,6749,hand
2023-07-07 15:14:42.381617,6541,hand
2023-07-07 15:14:42.431927,6483,hand
2023-07-07 15:14:42.457678,6415,hand
2023-07-07 15:14:42.519824,6410,hand
2023-07-07 15:14:42.539848,6337,hand
2023-07-07 15:14:42.553606,6316,hand
2023-07-07 15:14:42.569241,6263,hand
2023-07-07 15:14:42.582878,6390,hand
2023-07-07 15:14:42.598150,6302,hand
2023-07-07 15:14:42.611872,6083,hand
2023-07-07 15:14:42.626029,6075,hand
2023-07-07 15:14:42.639961,5798,hand
2023-07-07 15:14:42.762622,5478,hand
2023-07-07 15:14:42.817804,5153,hand
2023-07-07 15:14:42.877682,4756,hand
2023-07-07 15:14:43.024454,3446,hand
2023-07-07 15:14:43.090438,2941,hand
2023-07-07 15:14:43.166737,2003,hand
2023-07-07 15:14:43.238700,1664,hand
2023-07-07 15:14:43.836571,2625,hand
2023-07-07 15:14:43.905071,4555,hand
2023-07-07 15:14:43.938400,5242,hand
2023-07-07 15:14:43.971938,4502,hand
2023-07-07 15:14:43.989090,4526,hand
2023-07-07 15:14:44.042473,4544,hand
2023-07-07 15:14:44.099532,4540,hand
2023-07-07 15:14:44.148911,4538,hand
2023-07-07 15:14:44.202502,4563,hand
2023-07-07 15:14:44.246729,4540,hand
2023-07-07 15:14:44.354422,4520,hand
2023-07-07 15:14:44.407311,4528,hand
2023-07-07 15:14:44.483463,4545,hand
2023-07-07 15:14:44.562007,4548,hand
2023-07-07 15:14:44.654140,4550,hand
2023-07-07 15:14:44.729035,4495,hand
2023-07-07 15:14:44.828994,4572,hand
2023-07-07 15:14:44.896132,4536,hand
2023-07-07 15:14:45.006971,4575,food
2023-07-07 15:14:45.948745,4563,food
2023-07-07 15:14:46.015088,4548,food
2023-07-07 15:14:46.047977,4550,food
2023-07-07 15:14:46.135233,4538,food
2023-07-07 15:14:46.213730,4567,food
2023-07-07 15:14:46.278192,4578,food
2023-07-07 15:14:46.338561,4562,food
2023-07-07 15:14:46.402457,4570,food
2023-07-07 15:14:46.423923,4522,food
2023-07-07 15:14:46.482989,4560,food
2023-07-07 15:14:46.505973,4532,food
2023-07-07 15:14:46.522103,4539,food
2023-07-07 15:14:46.536459,4578,food
2023-07-07 15:14:46.552821,4560,food
2023-07-07 15:14:46.568950,4556,food
2023-07-07 15:14:46.584130,4581,food
2023-07-07 15:14:46.602495,4557,food
2023-07-07 15:14:46.616545,4566,food
2023-07-07 15:14:46.763521,4572,food
2023-07-07 15:14:46.824513,4569,food
2023-07-07 15:14:46.880737,4547,food
2023-07-07 15:14:47.061012,4592,food
2023-07-07 15:14:48.845549,4548,food
2023-07-07 15:14:48.916362,4552,food
2023-07-07 15:14:48.949712,4537,food
2023-07-07 15:14:48.997423,4547,food
2023-07-07 15:14:49.013727,4556,food
2023-07-07 15:14:49.049859,4569,food
2023-07-07 15:14:49.120495,4570,food
2023-07-07 15:14:49.171326,4568,food
2023-07-07 15:14:49.226069,4560,food
2023-07-07 15:14:49.286503,4596,food
2023-07-07 15:14:49.349053,4572,food
2023-07-07 15:14:49.418744,4617,food
2023-07-07 15:14:49.472441,4587,food
2023-07-07 15:14:49.565295,4557,food
2023-07-07 15:14:49.655990,4549,food
2023-07-07 15:14:49.746933,4549,food
2023-07-07 15:14:49.843169,4547,food
2023-07-07 15:14:49.930850,4571,food
2023-07-07 15:14:50.994041,4572,food
2023-07-07 15:14:51.051601,4546,food
2023-07-07 15:14:51.122976,4552,food
2023-07-07 15:14:51.160849,4562,food
2023-07-07 15:14:51.175322,4515,food
2023-07-07 15:14:51.211156,4522,food
2023-07-07 15:14:51.262838,4547,food
2023-07-07 15:14:51.315754,4545,food
2023-07-07 15:14:51.375505,4556,food
2023-07-07 15:14:51.430315,4552,food
2023-07-07 15:14:51.499702,4590,food
2023-07-07 15:14:51.589010,4572,food
2023-07-07 15:14:51.629995,4532,food
2023-07-07 15:14:51.733916,4554,food
2023-07-07 15:14:51.806068,4560,food
2023-07-07 15:14:51.882752,4556,food
2023-07-07 15:14:51.973655,4563,food
2023-07-07 15:14:52.075806,4557,food
2023-07-07 15:14:52.147464,4557,food
2023-07-07 15:14:52.233884,4569,food
2023-07-07 15:14:53.576377,4552,food
2023-07-07 15:14:53.637456,4537,food
2023-07-07 15:14:53.675220,4562,food
2023-07-07 15:14:53.708587,4578,food
2023-07-07 15:14:53.723327,4568,food
2023-07-07 15:14:53.777033,4557,food
2023-07-07 15:14:53.839271,4547,food
2023-07-07 15:14:53.916656,4552,food
2023-07-07 15:14:53.975282,4576,food
2023-07-07 15:14:54.018339,4547,hand
2023-07-07 15:14:54.129220,4558,hand
2023-07-07 15:14:54.233203,4573,hand
2023-07-07 15:14:54.295837,4713,hand
2023-07-07 15:14:54.378066,4458,hand
2023-07-07 15:14:56.256856,5131,hand
2023-07-07 15:14:56.295208,4967,hand
2023-07-07 15:14:56.328093,5066,hand
2023-07-07 15:14:56.359599,165,hand
2023-07-07 15:14:56.371789,222,hand
2023-07-07 15:14:56.425539,238,hand
2023-07-07 15:14:56.484952,230,hand
2023-07-07 15:14:56.539996,236,hand
2023-07-07 15:14:56.593623,219,hand
2023-07-07 15:14:56.658433,203,hand
2023-07-07 15:14:56.728208,238,hand
2023-07-07 15:14:56.808904,270,hand
2023-07-07 15:14:56.892414,153,hand
2023-07-07 15:14:56.983823,223,hand
2023-07-07 15:14:57.037414,179,empty
2023-07-07 15:14:57.133546,259,empty
2023-07-07 15:14:57.210005,181,empty
2023-07-07 15:14:57.311585,182,empty
2023-07-07 15:14:57.382152,208,empty
2023-07-07 15:14:57.475637,242,empty
2023-07-07 15:14:57.552599,218,empty
2023-07-07 15:14:57.649933,174,empty
2023-07-07 15:14:57.720535,280,empty
2023-07-07 15:14:57.836550,214,empty
2023-07-07 15:14:58.957218,206,empty
2023-07-07 15:14:59.055699,174,empty
2023-07-07 15:14:59.123972,173,empty
2023-07-07 15:14:59.200419,122,empty
2023-07-07 15:14:59.224747,187,empty
2023-07-07 15:14:59.251968,248,empty
2023-07-07 15:14:59.282485,174,empty
2023-07-07 15:14:59.331335,269,empty
2023-07-07 15:14:59.385314,206,empty
2023-07-07 15:14:59.435776,251,empty
2023-07-07 15:14:59.485604,252,empty
2023-07-07 15:14:59.538200,222,empty
2023-07-07 15:14:59.623798,184,empty
2023-07-07 15:14:59.680485,284,empty
2023-07-07 15:14:59.774023,171,empty
2023-07-07 15:14:59.837175,275,empty
2023-07-07 15:14:59.963442,203,empty
2023-07-07 15:15:00.045476,200,empty
2023-07-07 15:15:00.108504,232,empty
2023-07-07 15:15:00.189016,218,empty
2023-07-07 15:15:01.550775,185,empty
2023-07-07 15:15:01.706269,243,empty
2023-07-07 15:15:01.778234,177,empty
2023-07-07 15:15:01.866304,871,empty
2023-07-07 15:15:01.931014,967,empty
2023-07-07 15:15:02.007040,978,empty
2023-07-07 15:15:02.088357,937,empty
