Timestamp,Number of Pixels in Range,food?
2023-06-29 12:20:31.256371,956,empty
2023-06-29 12:20:31.334984,1006,empty
2023-06-29 12:20:31.415797,994,empty
2023-06-29 12:20:31.487525,1056,empty
2023-06-29 12:20:31.555563,968,empty
2023-06-29 12:20:31.622634,948,empty
2023-06-29 12:20:31.718892,986,empty
2023-06-29 12:20:31.784642,952,empty
2023-06-29 12:20:31.857359,964,empty
2023-06-29 12:20:31.928619,978,empty
2023-06-29 12:20:32.039827,1040,empty
2023-06-29 12:20:32.128105,1002,empty
2023-06-29 12:20:32.214382,1006,empty
2023-06-29 12:20:32.968578,224,empty
2023-06-29 12:20:32.981018,211,empty
2023-06-29 12:20:33.013414,220,empty
2023-06-29 12:20:33.042637,237,empty
2023-06-29 12:20:33.072570,986,empty
2023-06-29 12:20:33.121026,978,empty
2023-06-29 12:20:33.170572,980,empty
2023-06-29 12:20:33.222695,964,empty
2023-06-29 12:20:33.272687,998,empty
2023-06-29 12:20:33.324008,970,empty
2023-06-29 12:20:33.371943,988,empty
2023-06-29 12:20:33.443438,984,empty
2023-06-29 12:20:33.493774,980,empty
2023-06-29 12:20:33.585459,1008,empty
2023-06-29 12:20:33.644947,956,empty
2023-06-29 12:20:33.735673,992,empty
2023-06-29 12:20:33.803474,984,empty
2023-06-29 12:20:33.886389,946,empty
2023-06-29 12:20:33.943397,998,empty
2023-06-29 12:20:34.031060,982,empty
2023-06-29 12:20:34.099315,998,empty
2023-06-29 12:20:34.164686,1040,empty
2023-06-29 12:20:34.225817,958,empty
2023-06-29 12:20:34.320209,998,empty
2023-06-29 12:20:34.389405,996,empty
2023-06-29 12:20:34.456926,960,empty
2023-06-29 12:20:34.509487,1006,empty
2023-06-29 12:20:34.594985,1048,empty
2023-06-29 12:20:34.660815,1004,empty
2023-06-29 12:20:34.732859,1000,empty
2023-06-29 12:20:34.804315,1034,empty
2023-06-29 12:20:34.871599,942,empty
2023-06-29 12:20:34.938277,920,empty
2023-06-29 12:20:35.027764,982,empty
2023-06-29 12:20:35.090163,1002,empty
2023-06-29 12:20:35.150491,920,empty
2023-06-29 12:20:35.225879,970,empty
2023-06-29 12:20:35.287320,934,empty
2023-06-29 12:20:35.359523,990,empty
2023-06-29 12:20:35.442935,970,empty
2023-06-29 12:20:35.542153,994,empty
2023-06-29 12:20:35.629632,1042,empty
2023-06-29 12:20:35.701972,954,empty
2023-06-29 12:20:35.780494,984,empty
2023-06-29 12:20:35.865168,968,empty
2023-06-29 12:20:35.933919,944,empty
2023-06-29 12:20:36.007524,940,empty
2023-06-29 12:20:36.092353,964,empty
2023-06-29 12:20:36.158480,966,empty
2023-06-29 12:20:36.224564,906,empty
2023-06-29 12:20:36.292239,970,empty
2023-06-29 12:20:36.375953,1034,empty
2023-06-29 12:20:36.440847,972,empty
2023-06-29 12:20:36.504575,958,empty
2023-06-29 12:20:36.569515,970,empty
2023-06-29 12:20:36.636050,1012,empty
2023-06-29 12:20:36.701825,996,empty
2023-06-29 12:20:36.765127,1012,empty
2023-06-29 12:20:36.836321,1004,empty
2023-06-29 12:20:36.905215,1016,empty
2023-06-29 12:20:36.972898,982,empty
2023-06-29 12:20:37.041199,938,empty
2023-06-29 12:20:37.102015,996,empty
2023-06-29 12:20:37.165075,998,empty
2023-06-29 12:20:37.241493,1014,empty
2023-06-29 12:20:37.322007,974,empty
2023-06-29 12:20:37.407675,958,empty
2023-06-29 12:20:37.488673,980,empty
2023-06-29 12:20:37.573448,968,empty
2023-06-29 12:20:37.679043,1012,empty
2023-06-29 12:20:37.751261,958,empty
2023-06-29 12:20:37.839903,986,empty
2023-06-29 12:20:37.904133,1006,empty
2023-06-29 12:20:37.989755,978,empty
2023-06-29 12:20:38.057159,986,empty
2023-06-29 12:20:38.141689,940,empty
2023-06-29 12:20:38.206992,916,empty
2023-06-29 12:20:38.273590,944,empty
2023-06-29 12:20:38.341606,988,empty
2023-06-29 12:20:38.434714,958,empty
2023-06-29 12:20:38.509814,970,empty
