Timestamp,Number of Pixels in Range,food?
2023-06-29 13:48:45.063723,313,empty
2023-06-29 13:48:45.188881,321,empty
2023-06-29 13:48:45.215175,328,empty
2023-06-29 13:48:45.254711,322,empty
2023-06-29 13:48:45.292800,316,empty
2023-06-29 13:48:45.326279,1122,empty
2023-06-29 13:48:45.375000,1096,empty
2023-06-29 13:48:45.448003,1118,empty
2023-06-29 13:48:45.495601,1062,empty
2023-06-29 13:48:45.542930,1072,empty
2023-06-29 13:48:45.589025,1100,empty
2023-06-29 13:48:45.660853,1122,empty
2023-06-29 13:48:45.752081,1128,empty
2023-06-29 13:48:45.817039,1132,empty
2023-06-29 13:48:45.877687,1074,empty
2023-06-29 13:48:45.972108,1116,empty
2023-06-29 13:48:46.048365,1114,empty
2023-06-29 13:48:46.135442,1098,empty
2023-06-29 13:48:46.188008,1120,empty
2023-06-29 13:48:46.279101,1120,empty
2023-06-29 13:48:46.345958,1104,empty
2023-06-29 13:48:46.427810,1106,empty
2023-06-29 13:48:46.478364,1090,empty
2023-06-29 13:48:46.564370,1088,empty
2023-06-29 13:48:46.628982,1100,empty
2023-06-29 13:48:46.701804,1132,empty
2023-06-29 13:48:46.776644,1074,empty
2023-06-29 13:48:46.849929,1098,empty
2023-06-29 13:48:46.915756,1094,empty
2023-06-29 13:48:47.000666,1082,empty
2023-06-29 13:48:47.064849,1132,empty
2023-06-29 13:48:47.133216,1092,empty
2023-06-29 13:48:47.201533,1124,empty
2023-06-29 13:48:47.273830,1128,empty
2023-06-29 13:48:47.341968,1090,empty
2023-06-29 13:48:47.415493,1134,empty
2023-06-29 13:48:47.478845,1132,empty
2023-06-29 13:48:47.567126,1102,empty
2023-06-29 13:48:47.634547,1082,empty
2023-06-29 13:48:47.699822,1092,empty
2023-06-29 13:48:47.772534,1110,empty
2023-06-29 13:48:47.833409,1122,empty
2023-06-29 13:48:47.898157,1154,empty
2023-06-29 13:48:47.961301,1122,empty
2023-06-29 13:48:48.030102,1062,empty
2023-06-29 13:48:48.096736,1074,empty
2023-06-29 13:48:48.157842,1126,empty
2023-06-29 13:48:48.225562,1164,empty
2023-06-29 13:48:48.301838,1094,empty
2023-06-29 13:48:48.367510,1120,empty
2023-06-29 13:48:48.440219,1064,empty
2023-06-29 13:48:48.515632,1130,empty
2023-06-29 13:48:48.575644,1094,empty
2023-06-29 13:48:48.646313,1128,empty
2023-06-29 13:48:48.717876,1122,empty
2023-06-29 13:48:48.789758,1132,empty
2023-06-29 13:48:48.864171,1114,empty
2023-06-29 13:48:48.945751,1098,empty
2023-06-29 13:48:49.044190,1128,empty
2023-06-29 13:48:49.114080,1104,empty
2023-06-29 13:48:49.183407,1082,empty
2023-06-29 13:48:49.251311,1120,empty
2023-06-29 13:48:49.343194,1108,empty
2023-06-29 13:48:49.418798,1102,empty
2023-06-29 13:48:49.499414,1072,empty
2023-06-29 13:48:49.570931,1138,empty
