Timestamp,Number of Pixels in Range,food?
2023-06-29 14:00:10.594952,2889,food
2023-06-29 14:00:10.608194,2865,food
2023-06-29 14:00:10.619691,2878,food
2023-06-29 14:00:10.632203,2927,food
2023-06-29 14:00:10.681288,2924,food
2023-06-29 14:00:10.701411,2894,food
2023-06-29 14:00:10.748548,2877,food
2023-06-29 14:00:10.765302,2905,food
2023-06-29 14:00:10.815493,2898,food
2023-06-29 14:00:10.831386,2897,food
2023-06-29 14:00:10.915124,2867,food
2023-06-29 14:00:10.965999,2901,food
2023-06-29 14:00:10.985065,2912,food
2023-06-29 14:00:11.033116,2924,food
2023-06-29 14:00:11.049494,2912,food
2023-06-29 14:00:11.096417,2901,food
2023-06-29 14:00:11.114240,2850,food
2023-06-29 14:00:11.175841,2912,food
2023-06-29 14:00:11.221401,2884,food
2023-06-29 14:00:11.268534,2954,food
2023-06-29 14:00:11.290331,2891,food
2023-06-29 14:00:11.338522,2913,food
2023-06-29 14:00:11.352783,2868,food
2023-06-29 14:00:11.418484,2915,food
2023-06-29 14:00:11.463030,2858,food
2023-06-29 14:00:11.477356,2902,food
2023-06-29 14:00:11.526689,2895,food
2023-06-29 14:00:11.541513,2915,food
2023-06-29 14:00:11.585816,2906,food
2023-06-29 14:00:11.621439,2933,food
2023-06-29 14:00:11.633177,2883,food
2023-06-29 14:00:11.667370,2876,food
2023-06-29 14:00:11.705218,2905,food
2023-06-29 14:00:11.740536,2891,food
2023-06-29 14:00:11.775940,2913,food
2023-06-29 14:00:11.819919,2897,food
2023-06-29 14:00:11.868259,2907,food
2023-06-29 14:00:11.911393,2877,food
2023-06-29 14:00:11.951194,2889,food
2023-06-29 14:00:12.008683,2884,food
2023-06-29 14:00:12.048825,2884,food
2023-06-29 14:00:12.099170,2857,food
2023-06-29 14:00:12.139864,2880,food
2023-06-29 14:00:12.176705,2935,food
2023-06-29 14:00:12.216301,2905,food
2023-06-29 14:00:12.256311,2943,food
2023-06-29 14:00:12.267605,2961,food
2023-06-29 14:00:12.301385,2933,food
2023-06-29 14:00:12.343968,2883,food
2023-06-29 14:00:12.384906,2887,food
2023-06-29 14:00:12.437557,2850,food
2023-06-29 14:00:12.452542,2863,food
2023-06-29 14:00:12.509389,2916,food
2023-06-29 14:00:12.551591,2889,food
2023-06-29 14:00:12.588938,2930,food
2023-06-29 14:00:12.626570,2887,food
2023-06-29 14:00:12.640101,2921,food
2023-06-29 14:00:12.681423,2924,food
2023-06-29 14:00:12.718162,2909,food
2023-06-29 14:00:12.757881,2936,food
2023-06-29 14:00:12.810455,2880,food
2023-06-29 14:00:12.851535,2892,food
2023-06-29 14:00:12.896268,2881,food
