Timestamp,Number of Pixels in Range,food?
2023-06-29 13:54:59.344880,2125,food
2023-06-29 13:54:59.373621,3276,food
2023-06-29 13:54:59.412909,2103,food
2023-06-29 13:54:59.451028,3270,food
2023-06-29 13:54:59.523239,3260,food
2023-06-29 13:54:59.579620,2124,food
2023-06-29 13:54:59.609234,3282,food
2023-06-29 13:54:59.647758,2130,food
2023-06-29 13:54:59.662498,2117,food
2023-06-29 13:54:59.676440,2129,food
2023-06-29 13:54:59.693061,2120,food
2023-06-29 13:54:59.706168,2117,food
2023-06-29 13:54:59.719968,2110,food
2023-06-29 13:54:59.732976,2147,food
2023-06-29 13:54:59.746698,2117,food
2023-06-29 13:54:59.848344,3266,food
2023-06-29 13:54:59.898151,3270,food
2023-06-29 13:54:59.949476,3264,food
2023-06-29 13:55:00.031385,3284,food
2023-06-29 13:55:00.103746,3296,food
2023-06-29 13:55:00.155026,3282,food
2023-06-29 13:55:00.222058,3290,food
2023-06-29 13:55:00.288157,3278,food
2023-06-29 13:55:00.371544,3296,food
2023-06-29 13:55:00.418639,3292,food
2023-06-29 13:55:00.484278,3284,food
2023-06-29 13:55:00.565507,3284,food
2023-06-29 13:55:00.634440,3286,food
2023-06-29 13:55:00.708065,3264,food
2023-06-29 13:55:00.788006,3270,food
2023-06-29 13:55:00.869472,3290,food
2023-06-29 13:55:00.965166,3258,food
2023-06-29 13:55:01.082902,3294,food
2023-06-29 13:55:01.477870,2124,food
2023-06-29 13:55:01.509961,2118,food
2023-06-29 13:55:01.542037,2132,food
2023-06-29 13:55:01.573148,2141,food
2023-06-29 13:55:01.585909,2134,food
2023-06-29 13:55:01.615845,3252,food
2023-06-29 13:55:01.665089,3260,food
2023-06-29 13:55:01.712801,3292,food
2023-06-29 13:55:01.763802,3280,food
2023-06-29 13:55:01.825650,3284,food
2023-06-29 13:55:01.889049,3268,food
2023-06-29 13:55:01.950106,3308,food
2023-06-29 13:55:02.045071,3286,food
2023-06-29 13:55:02.137212,3260,food
2023-06-29 13:55:02.230330,3268,food
2023-06-29 13:55:02.309555,3292,food
2023-06-29 13:55:02.401578,3272,food
2023-06-29 13:55:02.466372,3304,food
2023-06-29 13:55:02.560615,3262,food
2023-06-29 13:55:02.631490,3294,food
2023-06-29 13:55:02.721421,3264,food
2023-06-29 13:55:02.787471,3290,food
2023-06-29 13:55:02.872315,3262,food
2023-06-29 13:55:02.943351,3288,food
2023-06-29 13:55:03.013271,3274,food
2023-06-29 13:55:03.081414,3276,food
2023-06-29 13:55:03.177644,3286,food
2023-06-29 13:55:03.245367,3288,food
2023-06-29 13:55:03.313707,3274,food
2023-06-29 13:55:03.381470,3278,food
2023-06-29 13:55:03.478434,3292,food
2023-06-29 13:55:03.548429,3290,food
2023-06-29 13:55:03.631941,3274,food
2023-06-29 13:55:03.704020,3272,food
2023-06-29 13:55:03.793826,3294,food
2023-06-29 13:55:03.864501,3280,food
2023-06-29 13:55:03.950012,3268,food
2023-06-29 13:55:04.027925,3256,food
